lfc,names,ambiguousNames
Wikipedia,"[""LGPL-3.0-or-later"",""GNU Lesser General Public License 3.0""]",[]
Wikipedia,"[""IPL-1.0"",""IBM Public License 1.0""]",[]
Wikipedia,"[""ISC"",""ISC license""]",[]
Wikipedia,"[""LaTeX Project Public License 1.3c""]",[]
Wikipedia,"[""MS-PL"",""Microsoft Public License""]",[]
Wikipedia,"[""MIT"",""MIT license / X11 license""]",[]
Wikipedia,"[""MPL-2.0"",""Mozilla Public License 2.0""]",[]
Wikipedia,"[""NPL-1.1"",""Netscape Public License 1.1""]",[]
Wikipedia,"[""OSL-3.0"",""Open Software License 3.0""]",[]
Wikipedia,"[""OpenSSL"",""OpenSSL license""]",[]
Wikipedia,"[""Python-2.0"",""Python Software Foundation License 2""]",[]
Wikipedia,"[""QPL-1.0"",""Q Public License""]",[]
Wikipedia,"[""Sleepycat"",""Sleepycat License""]",[]
Wikipedia,"[""Unlicense"",""Unlicense 1""]",[]
Wikipedia,"[""W3C"",""W3C Software Notice and License 20021231""]",[]
Wikipedia,"[""WTFPL"",""Do What The Fuck You Want To Public License (WTFPL) 2""]",[]
Wikipedia,"[""XFree86-1.1"",""XFree86 1.1 License""]",[]
Wikipedia,"[""Zlib"",""zlib/libpng license""]",[]
Google OSS Policy,"[""BCL""]",[]
Google OSS Policy,"[""CC-BY-ND-1.0""]",[]
Google OSS Policy,"[""CC-BY-ND-2.0""]",[]
Google OSS Policy,"[""CC-BY-ND-2.5""]",[]
Google OSS Policy,"[""CC-BY-ND-3.0""]",[]
Google OSS Policy,"[""CC-BY-ND-4.0""]",[]
Google OSS Policy,"[""CC-BY-SA-1.0""]",[]
Google OSS Policy,"[""CC-BY-SA-2.0""]",[]
Google OSS Policy,"[""CC-BY-SA-2.5""]",[]
Google OSS Policy,"[""CC-BY-SA-3.0""]",[]
Google OSS Policy,"[""CC-BY-SA-4.0""]",[]
Google OSS Policy,"[""GPL-1.0-only""]",[]
Google OSS Policy,"[""GPL-1.0-or-later""]",[]
Google OSS Policy,"[""GPL-2.0-only""]",[]
Google OSS Policy,"[""GPL-2.0-or-later""]",[]
Google OSS Policy,"[""GPL-3.0-only""]",[]
Google OSS Policy,"[""GPL-3.0-or-later""]",[]
Google OSS Policy,"[""LGPL-2.0-only""]",[]
Google OSS Policy,"[""LGPL-2.0-or-later""]",[]
Google OSS Policy,"[""LGPL-2.1-only""]",[]
Google OSS Policy,"[""LGPL-2.1-or-later""]",[]
Google OSS Policy,"[""LGPL-3.0-only""]",[]
Google OSS Policy,"[""LGPL-3.0-or-later""]",[]
Google OSS Policy,"[""NPL-1.0""]",[]
Google OSS Policy,"[""NPL-1.1""]",[]
Google OSS Policy,"[""OSL-1.0""]",[]
Google OSS Policy,"[""OSL-1.1""]",[]
Google OSS Policy,"[""OSL-2.0""]",[]
Google OSS Policy,"[""OSL-2.1""]",[]
Google OSS Policy,"[""OSL-3.0""]",[]
Google OSS Policy,"[""QPL-1.0""]",[]
Google OSS Policy,"[""Sleepycat""]",[]
Google OSS Policy,"[""CDDL-1.0""]",[]
Google OSS Policy,"[""CDDL-1.1""]",[]
Google OSS Policy,"[""CECILL-C""]",[]
Google OSS Policy,"[""CPL-1.0""]",[]
Google OSS Policy,"[""EPL-1.0""]",[]
Google OSS Policy,"[""EPL-2.0""]",[]
Google OSS Policy,"[""IPL-1.0""]",[]
Google OSS Policy,"[""MPL-1.0""]",[]
Google OSS Policy,"[""MPL-1.1""]",[]
Google OSS Policy,"[""MPL-2.0""]",[]
Google OSS Policy,"[""APSL-2.0""]",[]
Google OSS Policy,"[""Ruby""]",[]
Google OSS Policy,"[""AFL-2.1""]",[]
Google OSS Policy,"[""AFL-3.0""]",[]
Google OSS Policy,"[""Apache-2.0""]",[]
Google OSS Policy,"[""Artistic-1.0""]",[]
Google OSS Policy,"[""Artistic-2.0""]",[]
Google OSS Policy,"[""Apache-1.1""]",[]
Google OSS Policy,"[""BSL-1.0""]",[]
Google OSS Policy,"[""BSD-4-Clause""]",[]
Google OSS Policy,"[""BSD-4-Clause-UC""]",[]
Google OSS Policy,"[""BSD-3-Clause""]",[]
Google OSS Policy,"[""CC-BY-1.0""]",[]
Google OSS Policy,"[""CC-BY-2.0""]",[]
Google OSS Policy,"[""CC-BY-2.5""]",[]
Google OSS Policy,"[""CC-BY-3.0""]",[]
Google OSS Policy,"[""CC-BY-4.0""]",[]
Google OSS Policy,"[""JSON""]",[]
Google OSS Policy,"[""FTL""]",[]
Google OSS Policy,"[""ISC""]",[]
Google OSS Policy,"[""libtiff""]",[]
Google OSS Policy,"[""LPL-1.02""]",[]
Google OSS Policy,"[""MS-PL""]",[]
Google OSS Policy,"[""MIT""]",[]
Google OSS Policy,"[""NCSA""]",[]
Google OSS Policy,"[""OpenSSL""]",[]
Google OSS Policy,"[""PHP-3.0""]",[]
Google OSS Policy,"[""PostgreSQL""]",[]
Google OSS Policy,"[""Python-2.0""]",[]
Google OSS Policy,"[""TCP-wrappers""]",[]
Google OSS Policy,"[""Unicode-DFS-2015""]",[]
Google OSS Policy,"[""Unicode-DFS-2016""]",[]
Google OSS Policy,"[""W3C""]",[]
Google OSS Policy,"[""W3C-19980720""]",[]
Google OSS Policy,"[""W3C-20150513""]",[]
Google OSS Policy,"[""Xnet""]",[]
Google OSS Policy,"[""Zend-2.0""]",[]
Google OSS Policy,"[""Zlib""]",[]
Google OSS Policy,"[""ZPL-1.1""]",[]
Google OSS Policy,"[""ZPL-2.0""]",[]
Google OSS Policy,"[""ZPL-2.1""]",[]
Google OSS Policy,"[""CC0-1.0""]",[]
Google OSS Policy,"[""Unlicense""]",[]
Google OSS Policy,"[""AGPL-3.0""]",[]
Google OSS Policy,"[""AGPL-1.0""]",[]
Google OSS Policy,"[""CPAL-1.0""]",[]
Google OSS Policy,"[""EUPL-1.0""]",[]
Google OSS Policy,"[""EUPL-1.1""]",[]
Google OSS Policy,"[""EUPL-1.2""]",[]
Google OSS Policy,"[""SISSL""]",[]
Google OSS Policy,"[""SISSL-1.2""]",[]
Google OSS Policy,"[""Watcom-1.0""]",[]
Google OSS Policy,"[""WTFPL""]",[]
Google OSS Policy,"[""Beerware""]",[]
Google OSS Policy,"[""Commons Clause""]",[]
Google OSS Policy,"[""CC-BY-NC-1.0""]",[]
Google OSS Policy,"[""CC-BY-NC-2.0""]",[]
Google OSS Policy,"[""CC-BY-NC-2.5""]",[]
Google OSS Policy,"[""CC-BY-NC-3.0""]",[]
Google OSS Policy,"[""CC-BY-NC-4.0""]",[]
Google OSS Policy,"[""CC-BY-NC-ND-1.0""]",[]
Google OSS Policy,"[""CC-BY-NC-ND-2.0""]",[]
Google OSS Policy,"[""CC-BY-NC-ND-2.5""]",[]
Google OSS Policy,"[""CC-BY-NC-ND-3.0""]",[]
Google OSS Policy,"[""CC-BY-NC-ND-4.0""]",[]
Google OSS Policy,"[""CC-BY-NC-SA-1.0""]",[]
Google OSS Policy,"[""CC-BY-NC-SA-2.0""]",[]
Google OSS Policy,"[""CC-BY-NC-SA-2.5""]",[]
Google OSS Policy,"[""CC-BY-NC-SA-3.0""]",[]
Google OSS Policy,"[""CC-BY-NC-SA-4.0""]",[]
Open Knowledge International,"[""met-office-cp"",""Met Office UK Climate Projections Licence Agreement""]",[]
Open Knowledge International,"[""ukcrown"",""UK Crown Copyright""]",[]
Open Knowledge International,"[""AAL"",""Attribution Assurance Licenses""]",[]
Open Knowledge International,"[""APSL-2.0"",""Apple Public Source License 2.0""]",[]
Open Knowledge International,"[""Apache-1.1"",""Apache Software License 1.1""]",[]
Open Knowledge International,"[""BSD-2-Clause"",""BSD 2-Clause \""Simplified\"" or \""FreeBSD\"" License (BSD-2-Clause)""]",[]
Open Knowledge International,"[""BSD-3-Clause"",""BSD 3-Clause \""New\"" or \""Revised\"" License (BSD-3-Clause)""]",[]
Open Knowledge International,"[""BitTorrent-1.1"",""BitTorrent Open Source License 1.1""]",[]
Open Knowledge International,"[""CECILL-2.1"",""CeCILL License 2.1""]",[]
Open Knowledge International,"[""CNRI-Python"",""CNRI Python License""]",[]
Open Knowledge International,"[""CUA-OPL-1.0"",""CUA Office Public License 1.0""]",[]
Open Knowledge International,"[""EFL-2.0"",""Eiffel Forum License 2.0""]",[]
Open Knowledge International,"[""EUDatagrid"",""EU DataGrid Software License""]",[]
Open Knowledge International,"[""EUPL-1.1"",""European Union Public License 1.1""]",[]
Open Knowledge International,"[""Entessa"",""Entessa Public License""]",[]
Open Knowledge International,"[""Fair"",""Fair License""]",[]
Open Knowledge International,"[""Frameworx-1.0"",""Frameworx License 1.0""]",[]
Open Knowledge International,"[""GPL-2.0"",""GNU General Public License 2.0""]",[]
Open Knowledge International,"[""GPL-3.0"",""GNU General Public License 3.0""]",[]
Open Knowledge International,"[""HPND"",""Historical Permission Notice and Disclaimer""]",[]
Open Knowledge International,"[""IPA"",""IPA Font License""]",[]
Open Knowledge International,"[""LGPL-2.1"",""GNU Lesser General Public License 2.1""]",[]
Open Knowledge International,"[""LGPL-3.0"",""GNU Lesser General Public License 3.0""]",[]
Open Knowledge International,"[""LPL-1.0"",""Lucent Public License (\""Plan9\"") 1.0""]",[]
Open Knowledge International,"[""LPL-1.02"",""Lucent Public License 1.02""]",[]
Open Knowledge International,"[""LPPL-1.3c"",""LaTeX Project Public License 1.3c""]",[]
Open Knowledge International,"[""MPL-1.0"",""Mozilla Public License 1.0""]",[]
Open Knowledge International,"[""MS-PL"",""Microsoft Public License""]",[]
Open Knowledge International,"[""MS-RL"",""Microsoft Reciprocal License""]",[]
Open Knowledge International,"[""Motosoto"",""Motosoto License""]",[]
Open Knowledge International,"[""Multics"",""Multics License""]",[]
Open Knowledge International,"[""NGPL"",""Nethack General Public License""]",[]
Open Knowledge International,"[""NTP"",""NTP License""]",[]
Open Knowledge International,"[""Naumen"",""Naumen Public License""]",[]
Open Knowledge International,"[""Nokia"",""Nokia Open Source License""]",[]
Open Knowledge International,"[""OFL-1.1"",""Open Font License 1.1""]",[]
Open Knowledge International,"[""OGTSL"",""Open Group Test Suite License""]",[]
Open Knowledge International,"[""PHP-3.0"",""PHP License 3.0""]",[]
Open Knowledge International,"[""PostgreSQL"",""PostgreSQL License""]",[]
Open Knowledge International,"[""Python-2.0"",""Python License 2.0""]",[]
Open Knowledge International,"[""QPL-1.0"",""Q Public License 1.0""]",[]
Open Knowledge International,"[""RPL-1.5"",""Reciprocal Public License 1.5""]",[]
Open Knowledge International,"[""RPSL-1.0"",""RealNetworks Public Source License 1.0""]",[]
Open Knowledge International,"[""RSCPL"",""Ricoh Source Code Public License""]",[]
Open Knowledge International,"[""SPL-1.0"",""Sun Public License 1.0""]",[]
Open Knowledge International,"[""SimPL-2.0"",""Simple Public License 2.0""]",[]
Open Knowledge International,"[""Sleepycat"",""Sleepycat License""]",[]
Open Knowledge International,"[""Unlicense""]",[]
Open Knowledge International,"[""VSL-1.0"",""Vovida Software License 1.0""]",[]
Open Knowledge International,"[""W3C"",""W3C License""]",[]
Open Knowledge International,"[""WXwindows"",""wxWindows Library License""]",[]
Open Knowledge International,"[""Watcom-1.0"",""Sybase Open Watcom Public License 1.0""]",[]
Open Knowledge International,"[""Xnet"",""X.Net License""]",[]
Open Knowledge International,"[""ZPL-2.0"",""Zope Public License 2.0""]",[]
Open Knowledge International,"[""mitre"",""MITRE Collaborative Virtual Workspace License (CVW License)""]",[]
Open Knowledge International,"[""ODC-BY-1.0"",""Open Data Commons Attribution License 1.0""]",[]
Open Knowledge International,"[""ODbL-1.0"",""Open Data Commons Open Database License 1.0""]",[]
Open Knowledge International,"[""dli-model-use"",""Statistics Canada: Data Liberation Initiative (DLI) - Model Data Use Licence""]",[]
Open Knowledge International,"[""geogratis"",""Geogratis""]",[]
Open Knowledge International,"[""Against-DRM"",""Against DRM""]",[]
Open Knowledge International,"[""DSL"",""Design Science License""]",[]
Open Knowledge International,"[""FAL-1.3"",""Free Art License 1.3""]",[]
Open Knowledge International,"[""GFDL-1.3-no-cover-texts-no-invariant-sections"",""GNU Free Documentation License 1.3 with no cover texts and no invariant sections""]",[]
Open Knowledge International,"[""Talis"",""Talis Community License""]",[]
Open Knowledge International,"[""hesa-withrights"",""Higher Education Statistics Agency Copyright with data.gov.uk rights""]",[]
Open Knowledge International,"[""localauth-withrights"",""Local Authority Copyright with data.gov.uk rights""]",[]
Open Knowledge International,"[""ukclickusepsi"",""UK Click Use PSI""]",[]
Open Knowledge International,"[""ukcrown-withrights"",""UK Crown Copyright with data.gov.uk rights""]",[]
Open Knowledge International,"[""ukpsi"",""UK PSI Public Sector Information""]",[]
Open Knowledge International,"[""AFL-3.0"",""Academic Free License 3.0""]",[]
Open Knowledge International,"[""MirOS"",""MirOS Licence""]",[]
Open Knowledge International,"[""OSL-3.0"",""Open Software License 3.0""]",[]
Open Knowledge International,"[""CC-BY-4.0"",""Creative Commons Attribution 4.0""]",[]
Open Knowledge International,"[""CC-BY-SA-4.0"",""Creative Commons Attribution Share-Alike 4.0""]",[]
Open Knowledge International,"[""CC-BY-NC-4.0"",""Creative Commons Attribution-NonCommercial 4.0""]",[]
Open Knowledge International,"[""CC0-1.0"",""CC0 1.0""]",[]
Open Knowledge International,"[""OGL-UK-1.0"",""Open Government Licence 1.0 (United Kingdom)""]",[]
Open Knowledge International,"[""notspecified"",""License Not Specified""]",[]
Open Knowledge International,"[""other-closed"",""Other (Not Open)""]",[]
Open Knowledge International,"[""other-nc"",""Other (Non-Commercial)""]",[]
Open Knowledge International,"[""AGPL-3.0"",""GNU Affero General Public License v3"",""agpl-v3""]",[]
Open Knowledge International,"[""APL-1.0"",""Adaptive Public License 1.0"",""apl1.0""]",[]
Open Knowledge International,"[""Apache-2.0"",""Apache Software License 2.0"",""apache2.0""]",[]
Open Knowledge International,"[""Artistic-2.0"",""Artistic License 2.0"",""artistic-license-2.0""]",[]
Open Knowledge International,"[""BSL-1.0"",""Boost Software License 1.0"",""bsl1.0""]",[]
Open Knowledge International,"[""CATOSL-1.1"",""Computer Associates Trusted Open Source License 1.1 (CATOSL-1.1)"",""ca-tosl1.1""]",[]
Open Knowledge International,"[""CDDL-1.0"",""Common Development and Distribution License 1.0"",""cddl1""]",[]
Open Knowledge International,"[""CPAL-1.0"",""Common Public Attribution License 1.0"",""cpal_1.0""]",[]
Open Knowledge International,"[""ECL-2.0"",""Educational Community License 2.0"",""ecl2""]",[]
Open Knowledge International,"[""EPL-1.0"",""Eclipse Public License 1.0"",""eclipse-1.0""]",[]
Open Knowledge International,"[""EPL-2.0"",""Eclipse Public License 2.0"",""eclipse-2.0""]",[]
Open Knowledge International,"[""IPL-1.0"",""IBM Public License 1.0"",""ibmpl""]",[]
Open Knowledge International,"[""ISC"",""ISC License"",""isc-license""]",[]
Open Knowledge International,"[""Intel"",""Intel Open Source License"",""intel-osl""]",[]
Open Knowledge International,"[""MIT"",""MIT License"",""mit-license""]",[]
Open Knowledge International,"[""MPL-1.1"",""Mozilla Public License 1.1"",""mozilla1.1""]",[]
Open Knowledge International,"[""MPL-2.0"",""Mozilla Public License 2.0"",""mozilla2.0""]",[]
Open Knowledge International,"[""NASA-1.3"",""NASA Open Source Agreement 1.3"",""nasa1.3""]",[]
Open Knowledge International,"[""NCSA"",""University of Illinois/NCSA Open Source License"",""uoi-ncsa""]",[]
Open Knowledge International,"[""OCLC-2.0"",""OCLC Research Public License 2.0"",""oclc2""]",[]
Open Knowledge International,"[""SISSL"",""Sun Industry Standards Source License 1.1"",""sun-issl""]",[]
Open Knowledge International,"[""Zlib"",""zlib/libpng license"",""zlib-license""]",[]
Open Knowledge International,"[""LO-FR-2.0"",""Open License 2.0""]",[]
Open Knowledge International,"[""PDDL-1.0"",""Open Data Commons Public Domain Dedication and Licence 1.0"",""ODC-PDDL-1.0""]",[]
Open Knowledge International,"[""other-at"",""Other (Attribution)""]",[]
Open Knowledge International,"[""other-open"",""Other (Open)""]",[]
Open Knowledge International,"[""other-pd"",""Other (Public Domain)""]",[]
Open Knowledge International,"[""NPOSL-3.0"",""Non-Profit Open Software License 3.0"",""nosl3.0""]",[]
Open Knowledge International,"[""OGL-UK-2.0"",""Open Government Licence 2.0 (United Kingdom)""]",[]
Open Knowledge International,"[""OGL-UK-3.0"",""Open Government Licence 3.0 (United Kingdom)""]",[]
Open Knowledge International,"[""OGL-Canada-2.0"",""Open Government License 2.0 (Canada)"",""OGL-CA-2.0""]",[]
Debian Free Software Guidelines,"[""AGPL-3.0-only""]","[""GNU AFFERO GENERAL PUBLIC LICENSE (AGPL-3)""]"
Debian Free Software Guidelines,"[""GPL-3.0-or-later""]","[""GNU AFFERO GENERAL PUBLIC LICENSE (AGPL-3)""]"
Debian Free Software Guidelines,"[""Artistic-1.0""]","[""Artistic License""]"
Debian Free Software Guidelines,"[""Artistic-1.0-cl8""]","[""Artistic License""]"
Debian Free Software Guidelines,"[""Artistic-1.0-Perl""]","[""Artistic License""]"
Debian Free Software Guidelines,"[""Artistic-2.0""]","[""Artistic License""]"
Debian Free Software Guidelines,"[""Apache-2.0""]","[""The Apache Software License (ASL)""]"
Debian Free Software Guidelines,"[""Apache-1.1""]","[""The Apache Software License (ASL)""]"
Debian Free Software Guidelines,"[""Apache-1.0""]","[""The Apache Software License (ASL)""]"
Debian Free Software Guidelines,"[""BSD-3-Clause""]","[""The BSD-3-clause License""]"
Debian Free Software Guidelines,"[""BSD-3-Clause-Clear""]","[""The BSD-3-clause License""]"
Debian Free Software Guidelines,"[""CC-BY-SA-4.0""]","[""Creative Commons Attribution Share-Alike (CC-BY-SA) v4.0""]"
Debian Free Software Guidelines,"[""CC-BY-SA-3.0""]","[""Creative Commons Attribution Share-Alike (CC-BY-SA) v3.0""]"
Debian Free Software Guidelines,"[""CC-BY-3.0""]","[""Creative Commons Attribution unported (CC-BY) v3.0""]"
Debian Free Software Guidelines,"[""CC-BY-4.0""]","[""Creative Commons Attribution unported (CC-BY) v4.0""]"
Debian Free Software Guidelines,"[""CPL-1.0""]","[""Common Public License (CPL), Version 1.0""]"
Debian Free Software Guidelines,"[""IPL-1.0""]","[""IBM Public License, Version 1.0""]"
Debian Free Software Guidelines,"[""EPL-1.0""]","[""Eclipse Public License - 1.0""]"
Debian Free Software Guidelines,"[""GPL-1.0-only""]","[""The GNU General Public License (GPL)""]"
Debian Free Software Guidelines,"[""GPL-1.0-or-later""]","[""The GNU General Public License (GPL)""]"
Debian Free Software Guidelines,"[""GPL-2.0-only""]","[""The GNU General Public License (GPL)""]"
Debian Free Software Guidelines,"[""GPL-2.0-or-later""]","[""The GNU General Public License (GPL)""]"
Debian Free Software Guidelines,"[""GPL-3.0-only""]","[""The GNU General Public License (GPL)""]"
Debian Free Software Guidelines,"[""GPL-3.0-or-later""]","[""The GNU General Public License (GPL)""]"
Debian Free Software Guidelines,"[""LGPL-2.0-only""]","[""The GNU Lesser General Public License (LGPL)""]"
Debian Free Software Guidelines,"[""LGPL-2.0-or-later""]","[""The GNU Lesser General Public License (LGPL)""]"
Debian Free Software Guidelines,"[""LGPL-2.1-only""]","[""The GNU Lesser General Public License (LGPL)""]"
Debian Free Software Guidelines,"[""LGPL-2.1-or-later""]","[""The GNU Lesser General Public License (LGPL)""]"
Debian Free Software Guidelines,"[""LGPL-3.0-only""]","[""The GNU Lesser General Public License (LGPL)""]"
Debian Free Software Guidelines,"[""LGPL-3.0-or-later""]","[""The GNU Lesser General Public License (LGPL)""]"
Debian Free Software Guidelines,"[""MIT""]","[""The MIT License""]"
Debian Free Software Guidelines,"[""OFL-1.0""]","[""The SIL Open Font License""]"
Debian Free Software Guidelines,"[""OFL-1.1""]","[""The SIL Open Font License""]"
Debian Free Software Guidelines,"[""MPL-1.0""]","[""Mozilla Public License (MPL)""]"
Debian Free Software Guidelines,"[""MPL-1.1""]","[""Mozilla Public License (MPL)""]"
Debian Free Software Guidelines,"[""MPL-2.0""]","[""Mozilla Public License (MPL)""]"
Debian Free Software Guidelines,"[""MPL-2.0-no-copyleft-exception""]","[""Mozilla Public License (MPL)""]"
Debian Free Software Guidelines,"[""WTFPL""]","[""DO WHAT THE FUCK YOU WANT TO PUBLIC LICENSE""]"
Debian Free Software Guidelines,"[""Zlib""]","[""The zlib/libpng License (Zlib)""]"
Debian Free Software Guidelines,"[""zlib-acknowledgement""]","[""The zlib/libpng License (Zlib)""]"
Debian Free Software Guidelines,"[""ISC""]","[""ISC license""]"
Debian Free Software Guidelines,"[""MirOS""]","[""The MirOS Licence""]"
Debian Free Software Guidelines,"[""QPL-1.0""]","[""Q Public License (QPL), Version 1.0""]"
Debian Free Software Guidelines,"[""X-Oz License""]","[""X-Oz License""]"
Debian Free Software Guidelines,"[""LAL-1.2""]","[""Licence Art Libre (Free Art License)""]"
Debian Free Software Guidelines,"[""LAL-1.3""]","[""Licence Art Libre (Free Art License)""]"
Debian Free Software Guidelines,"[""APSL-1.0""]","[""Apple Public Source License (APSL)""]"
Debian Free Software Guidelines,"[""APSL-1.1""]","[""Apple Public Source License (APSL)""]"
Debian Free Software Guidelines,"[""APSL-1.2""]","[""Apple Public Source License (APSL)""]"
Debian Free Software Guidelines,"[""APSL-2.0""]","[""Apple Public Source License (APSL)""]"
Debian Free Software Guidelines,"[""GFDL-1.1-only""]","[""GNU Free Documentation License (GFDL)""]"
Debian Free Software Guidelines,"[""GFDL-1.1-or-later""]","[""GNU Free Documentation License (GFDL)""]"
Debian Free Software Guidelines,"[""GFDL-1.2-only""]","[""GNU Free Documentation License (GFDL)""]"
Debian Free Software Guidelines,"[""GFDL-1.2-or-later""]","[""GNU Free Documentation License (GFDL)""]"
Debian Free Software Guidelines,"[""GFDL-1.3-only""]","[""GNU Free Documentation License (GFDL)""]"
Debian Free Software Guidelines,"[""GFDL-1.3-or-later""]","[""GNU Free Documentation License (GFDL)""]"
Debian Free Software Guidelines,"[""OPL-1.0""]","[""Open Publication License (OPL) v1.0""]"
Debian Free Software Guidelines,"[""OSL-1.1""]","[""Open Software License (OSL) v1.1""]"
Debian Free Software Guidelines,"[""CC-BY-1.0""]","[""Creative Commons Attribution License (CC-by), v1.0""]"
Debian Free Software Guidelines,"[""CC-BY-NC-1.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-2.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-2.5""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-3.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-4.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-ND-1.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-ND-2.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-ND-2.5""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-ND-3.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-ND-4.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-SA-1.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-SA-2.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-SA-2.5""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-SA-3.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-NC-SA-4.0""]","[""Creative Commons Attribution-Non Commercial-Share Alike (CC-by-nc-sa)""]"
Debian Free Software Guidelines,"[""CC-BY-SA-1.0""]","[""Creative Commons Attribution-Share Alike Generic (CC-BY-SA), v1.0""]"
Debian Free Software Guidelines,"[""Creative Commons Sampling Plus (CC-sampling+), v1.0""]","[""Creative Commons Sampling Plus (CC-sampling+), v1.0""]"
Debian Free Software Guidelines,"[""JSON""]","[""JSON evil license""]"
Debian Free Software Guidelines,"[""License for OpenPBS and Torque""]","[""License for OpenPBS and Torque""]"
Debian Free Software Guidelines,"[""Swiss Ephemeris Public License""]","[""Swiss Ephemeris Public License""]"
Debian Free Software Guidelines,"[""RPSL-1.0""]","[""RealNetworks Public Source License (RPSL)""]"
Debian Free Software Guidelines,"[""SPIN License""]","[""SPIN License""]"
Debian Free Software Guidelines,"[""CPAL-1.0""]","[""Common Public Attribution License""]"
Hitachi open-license,"[""Ruby License (1.9.2 and earlier)""]",[]
Hitachi open-license,"[""Ruby License (1.9.3 and later)""]",[]
Hitachi open-license,"[""GNU General Public License Version 1""]",[]
Hitachi open-license,"[""GNU General Public License Version 2""]",[]
Hitachi open-license,"[""GNU General Public License Version 3""]",[]
Hitachi open-license,"[""GNU Library General Public License Version 2""]",[]
Hitachi open-license,"[""GNU Lesser General Public License Version 2.1""]",[]
Hitachi open-license,"[""GNU Lesser General Public License Version 3""]",[]
Hitachi open-license,"[""Apache License, Version 2.0""]",[]
Hitachi open-license,"[""Apache Software License, Version 1.1""]",[]
Hitachi open-license,"[""Apache Software License, Version 1.0""]",[]
Hitachi open-license,"[""BSD 3-Clause \""New\"" or \""Revised\"" License""]",[]
Hitachi open-license,"[""BSD 2-Clause \""Simplified\"" or \""FreeBSD\"" License""]",[]
Hitachi open-license,"[""zlib/libpng license""]",[]
Hitachi open-license,"[""Eclipse Public License 1.0""]",[]
Hitachi open-license,"[""COMMON DEVELOPMENT AND DISTRIBUTION LICENSE Version 1.0""]",[]
Hitachi open-license,"[""ZSH License""]",[]
Hitachi open-license,"[""The MIT License""]",[]
Hitachi open-license,"[""Common Public License Version 1.0""]",[]
Hitachi open-license,"[""ANTLR 2 License""]",[]
Hitachi open-license,"[""Mozilla Public License Version 1.1""]",[]
Hitachi open-license,"[""OpenSymphony Software License, Version 1.1""]",[]
Hitachi open-license,"[""Creative Commons Attribution 3.0 Unported""]",[]
Hitachi open-license,"[""Sun Industry Standards Source License - Version 1.2""]",[]
Hitachi open-license,"[""Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported""]",[]
Hitachi open-license,"[""Microsoft Public License""]",[]
Hitachi open-license,"[""IPA Font License Agreement v1.0""]",[]
Hitachi open-license,"[""COMMON DEVELOPMENT AND DISTRIBUTION LICENSE Version 1.0 governed by the laws of the State of California""]",[]
Hitachi open-license,"[""GNU General Public License Version 2 with \""CLASSPATH\"" EXCEPTION TO THE GPL VERSION 2 by Oracle""]",[]
Hitachi open-license,"[""GNU General Public License Version 2 with \""CLASSPATH\"" EXCEPTION TO THE GPL VERSION 2 by Sun Microsystems""]",[]
Hitachi open-license,"[""Mozilla Public License Version 2.0""]",[]
Hitachi open-license,"[""JDOM License (license.txt v1.1 and earlier)""]",[]
Hitachi open-license,"[""Mozilla Public License Version 1.0""]",[]
Hitachi open-license,"[""JDOM License (license.txt v1.11 and later)""]",[]
Hitachi open-license,"[""COMMON DEVELOPMENT AND DISTRIBUTION LICENSE Version 1.1""]",[]
Hitachi open-license,"[""Creative Commons Attribution 2.5 Generic""]",[]
